,str0,int1,float2,float3,str4,str5,str6
191,pGmYkhAVhaKkEhTk,792,0.3955154432322998,0.3595551455767898,YkSSr,YOuXxKSShSKXnJz,ZMtpYmIxOXlDKZ
192,ksFgWBSEy,638,0.6131027011636853,0.22523276688392868,QkrtFVEtiipUXaG,ZazAIneXOiofybP,kaqXsEJePvFNzzdjBEDi
193,qxReZiYjEAgPvMBHJaU,826,0.7434929237514076,0.5072763266214863,IaRYWESRbBajSLL,WiVgxcQioqNuamSG,nAeFqfDJxl
194,pAvyOogXmDaI,508,0.4032709540708681,0.6281273559087642,tJARMMySiu,TAPmvWmkKzDyOXZzfzva,wImqhbagioOQMZJraGe
195,ZzRksmVxacm,551,0.888821084447143,0.6703643642665789,GAOBKYy,DwKKMuHWabWilYycHm,hwPcQEfo
196,eQIDLhYKK,46,0.5843420476831618,0.052605257683190465,eNBOsRgmrVdEMgha,UCuAzSTBpzHYRJWyd,ZOLRBuVCeDqTrZRH
197,BaZwpyNwonztUgmRO,563,0.31872441828232845,0.9627790226045185,IJTecWUwi,KLeoCwr,QhsvGXgCoUzWLRqRa
198,ueGhZguBdqYqyx,322,0.3862396538576417,0.21026068075669313,lCRYjEcdUF,AaDubzha,xZxGtdYq
199,ZvNSuwQdYMZb,918,0.202206716751285,0.18469289114474285,zJZKffQXbQzuEIWSP,fhUMuZiWJ,dvYTkWrvT
200,cwZwwQFEjpXyftd,770,0.15867965158643493,0.04686695756096659,dClPgBeU,qivWZbaVHrDLLZZ,jjFRJpkFtRBP
201,TxgGrqoUKtGqnXIY,164,0.31548392250923185,0.16478766686742397,uewfFdW,YINQLzKP,QfVYWSYQlNSrmsriSeLc
202,EAJMXUFQeeFBTrkd,243,0.11941401754250003,0.370586574573062,MSKfJbF,uGyoaXvl,aOFOEvlWvOH
203,xiYIYXHlbKK,572,0.4268809279210638,0.5724852633750532,dEsxlGhgTInePd,jZDrJmSf,GQuUsoLtRFQONfDNQ
204,dopUpl,677,0.09609760533549994,0.9032251352392183,ZXBHR,IdWrPgVxeNy,CvCEukC
205,eCemTUGhcVax,732,0.04643563989409738,0.5833777567692311,adxDW,rKFrCbQSnkILTsC,YZOLC
206,esnTDRTnhveyZjXUbN,544,0.36823685911782156,0.5434263090387085,ngQOzJJBKLelQGOGXPG,ToyvfWqOqY,ElQUdALRbuvaTSKXit
207,AcSTUCabccUjJkcm,309,0.4768288700313289,0.8058353663586737,mvUeJFhxdPczblIo,cKnYinsRJLNXzfRrK,IveGZT
208,FNgdykdhjoOUwudYOYt,818,0.3699391647573854,0.18722307069594524,ibeKIMxAdpmLaqsjiH,tSwMNCvuIgTIyM,pZWFRFxnTNKrXmQOBPjF
209,edBojgkphBCdTHPuV,922,0.7134743638340613,0.06614295121132308,YuegYAcCuTlfb,ecyATLcwY,xfrinPFUwVcaHbbu
210,BzSNVGzqdSPgTHu,119,0.6462875463073522,0.16404495823273313,NYXUocOgOwbrXaiyTR,RgQxdKTm,nLjhhBHdFW
211,PSNennFzIAMKiXu,33,0.9615288299778043,0.2461141775695731,zulfYw,sdKOUoMAVmbyb,JwSiIEXAWTRHsbNSD
212,iopuWUYGUZKzhwCKVWb,947,0.4511655031584597,0.6495285797678838,RCmfkm,imtiCWnhcA,DrZMZzSbqhwKV
213,SdsqzQMCgGBGFQ,265,0.7330643583570244,0.5508123752205876,PSPdyKByJc,jNoLRsXOsXOKYInPW,sJhUayvdghHPlbi
214,IwCxXiTfYhzyinDi,897,0.5103947381025156,0.012600470711856437,CvXOThZ,PckWzmsgQhryLYNknyDd,rXTUFQGh
215,mjjxyRGowBqxP,151,0.5863743091652441,0.7001455229921785,MlUbezhWsu,sJRjudLyhyYNA,RdsIuKqZtbURD
216,yLWlAGPJpdMEekn,120,0.6786573119876755,0.3229191865819617,lkXJNOmk,xKejMo,HvYMSXExzzqeH
217,kxcpQDjdkCTDffOrCnX,117,0.4694369506122502,0.1929865219653445,jjNNVwgudYW,TBuhxb,ceYCFm
218,VDxeAsuHTzyOE,309,0.8534975043224016,0.36388190107939034,pDWSZlmPn,qjNJTfuUlKpOVuPdhwQa,kYNaUXWUjFYgwruVZrm
219,mbpUaTI,775,0.02753125011334756,0.11103213288636626,YgeBTCJVUVOtgDbE,veiRnQNNhiA,UurEzUyxqHDl
220,JhOIidtqJzKIazWI,520,0.0609680953075189,0.8972365530366142,WcqBniOdXweLQTLfvUul,KetzBLfQYcIKm,kmldfMO
221,MaDrQQrWKpEuocYob,497,0.6850798574617533,0.7472674048531005,MpOCY,fwOupWGvrBcD,lkPtOcOOu
222,YONsl,826,0.1355743872412919,0.383897458033313,DFZIVihfEtB,rijaXwLtJy,jZwnSMh
223,GGeAaRVTJj,252,0.9014891534127377,0.975711804274598,FBeyuTdNsyXjwiHD,RQHFYnAJKZwrH,FGHsWnjMvvoGZUmzrF
224,yNTeTcy,583,0.686342100166098,0.8792122679853315,FwUwbNwTqSq,JwyvYapUZwZ,eLhYSDFkuoOXJWHNbvu
225,AnAbGcCFGlMaqWjruoyk,327,0.17285490373431434,0.8232419008563174,jVgtdGPksfRoW,caoTif,feSMdNOVDVeWCnXMYbM
226,HzFtbuXJnwA,582,0.7235925226920271,0.9402890948043301,KCFTPUUFkBAfqXOqBx,jSUhTgjweoQgQSeWX,YAWvKP
227,PWNrqDnBIrgs,838,0.6305838393439435,0.8401652274416321,SYDwrbmJAC,XdBaM,VLDGnRpaYVElktBAMnXW
228,HrmXnXSJjxHwjC,750,0.46316705656894575,0.8420046839172827,kqXQgjjBmmAMtzim,qVTmYUtuxKO,CrLonEPULXk
229,yMBInSFnUjp,117,0.13026105144685862,0.875260699243555,gdMAKbPCXNSrcD,VKwsnA,yWAIIMONwEDTvlGfUe
230,UGWvSIQUQmcjBdlFBxPq,59,0.8620631249933495,0.5605918768749746,ndATjoLmF,hvMRCtfWyCEyIgT,fCEnWjvApMMPaTbLyZF
231,bTXefX,3,0.9839997391045006,0.3374508302419026,ejJxrs,UEPgjyg,dNkoGjiFjtkR
232,wIkkzdCwiNG,218,0.6586555040080865,0.8905251518813382,XpRGeGevyofhBpb,OraaQfPSa,UVYouXp
233,ncQFIkFNpcmVU,574,0.29246045966882794,0.46948009104559296,rjrZQNc,FZDfpe,jDwPognDwDvDNUVgCj
234,FvsGdYOgak,334,0.6037642650144878,0.8162006610629108,YyfrxdczXFVCxzsHfJ,uhZylgUGxlABd,YaYfgc
235,nMLyEzob,359,0.0409171136984553,0.4312064290835357,oIKKlq,xrPztLviiPtV,xXksfzdl
236,ErvKnaQXQoSYrJIf,495,0.4645736896733046,0.7760379721410433,NJbuDtfXhmUtdQzOXY,KNrRvI,vChmUarxDlafEx
237,OWvwtq,207,0.7591116832146367,0.8239876661597305,VlWkoir,XNavPDqCNSuW,wtSNaovFNs
238,SVuzJPPGmWI,948,0.022679246904224515,0.887896780371058,eDgBPc,dSgSVFMOdbmTIx,QxKRElOXQBWNyxReV
239,xcQeRtpNFhkhVCOqSJO,492,0.6461817232988462,0.482444948462433,jLmjPNy,jEzQDfcIjAyLOohvuL,QzstErcLHhFLhgMs
240,sxtyitTBDhoQEiyoJaZn,731,0.4287163154191487,0.02401706786088531,KBhNWsh,yeNwuYxIOcIhFOUSIHXs,SvvoJ
241,deZdIXcsGzgCxfHM,831,0.3363826749576927,0.6762438504083615,sdLnowGknYTbia,mEWbJ,dsNIMgR
242,FmWsWpxEhp,326,0.735316023731118,0.5720788184067488,KvzdjgIaBNNEGEORPmN,XSZNIMXTHlbjfcOUaLD,FqinFTcmk
243,jtjdgYATABV,565,0.03756222675824894,0.9278011043692445,ysudvzBIglnpABlM,GLjFvKHMilZ,arwXYOmK
244,IQLYcOHLKt,912,0.581465443681084,0.9786710265445556,ICctYfai,AVDjyQwgGhAaTD,UIUHZigBtJHZFWZcEfgH
245,cIoauRO,812,0.9680252160651941,0.881881099018435,dnBqmAnpMGew,ZYvwTyWirA,yphUONuZXHfmtEcpf
246,ZthaphdOeRETwKnwGF,919,0.9248846143183087,0.726952490557157,sFyBqHW,CZYqjN,HXciFi
247,IFSCCeuNdWzO,980,0.1383642790174564,0.4364903206609839,MwoaKDjuEuQgXklkJ,LyhKBSfT,DERnR
248,yXfjxnNkGXMONNspJ,116,0.7498564739932189,0.22868661765461007,RArCinCPvRoFH,ZtXYUjcZQaGsUaMxl,EnVgIMSAogC
249,YFeqFslXm,392,0.09134744395843986,0.03290761077224624,wNjRtxhnpauTB,kXMsoQxMcXEGXQL,umncr
250,MqqTKpcqwcEbaHZKK,438,0.013700851113477852,0.8732895641679063,WDHhihEZSVcEhuPbY,TWvFfGTohCOKYWeR,aBqBsEKCqPzeDi
251,LXBMeFtvTpQOyvVFiLpm,253,0.1118391315692221,0.6215540339660806,eWKmItF,DfXsaUlnr,VqDBYkLg
252,qORayAHogTFhCnH,406,0.22022237643292264,0.5176123672667502,dbhfOlIgUF,ruzAcMnzQenFoMcTa,PFSnuIBrQPrexRxKzyq
253,tmtxGyWhcMy,791,0.6599714532899509,0.29742097584308147,lRLtR,bxVdXcQGJWJxjfdygdz,CyMoQToKfWuvEhGkB
254,hnEQZouUmGNDmUMQi,870,0.19244115502115955,0.975609628357758,RLZcCFYLAale,knqhVmxsXFq,oOMRA
255,sokhvvNEJDRYVc,810,0.06604289279685249,0.9455451241497368,odaHhMAeSGwEJQarpry,qdSPGcVxd,rVNmUot
256,mOITbTACQqJ,70,0.7491215739939878,0.07881914882448515,tURlKXertayvTauxxIXB,cuXLkVrC,jGqpBOtXXeVBIeb
257,WrLeWdOWFqkTmqQshqM,644,0.8881751401224134,0.3932994663910644,yozbyfikGYcYMYMZHjEe,oDwUYDVpDNXZsex,XtkerKebraIbrDL
258,ZYjUuCKKynMOW,50,0.6519453996718519,0.2787736704488446,mPMNMRjUHVq,MEPhuF,UCMoXU
259,bhAJvqkE,14,0.2662281178133732,0.6139275033752541,izjcq,PxeTaNNDWXsbNCoyYf,vWXizebeEHq
260,ARhDcQAjfmbLQrJ,779,0.7192813209371843,0.17654121293723668,tOHRm,qFBWPhJebwjhqs,dcMFRiTCxOBO
261,lyCCOUIwkmReQCMz,113,0.5420304700029834,0.0025334867851700693,TInZJzIWDxhuL,MsidpyfGsqRBiB,tyXHypbarpQeOsHQ
262,EUEGHF,833,0.4775794900781142,0.35408626117791564,USVAbSzjw,wquiwhH,kmmytKwmaPTHhbvlCdEZ
263,vFTvjtoHncVpgPkLd,569,0.4837097056834989,0.5364709655106924,TQsMvG,jBCVpFJbhTwYW,bfzYM
264,oqiZCdeYXOgJxaiC,920,0.7316203992574185,0.7599824077796218,ZzpMOqAuEKSea,ZBQxuaviX,sORQECkvQPmgFDHkF
265,VyvOuHFdCFMOIQ,233,0.8728047187552401,0.5334578046058334,TeSllXKjnYB,HtufKhSqOsUttCBfaNy,ldcwrJDSrxPQfsADtEjl
266,fIjpFRzhKTBOMnmmFcrY,321,0.23787203238599908,0.2735215028463356,kDrBDuQSXaMs,GUtAar,eqVyBrzZkPEYFWGWCqI
267,Bzhqr,389,0.10092090421007438,0.33113768048426473,kLEZQsITmjBfTgKZC,gtMVeLBIHfkOa,lBEjtThoVZN
268,YqubfsigoKZUU,929,0.7040850181826879,0.47913232821907237,FXMqd,TpoViK,lBFdEHSPiYPlf
269,pPkTGorSTqu,745,0.17999829284878743,0.38155126690775987,LlKHBbHZNvCnOBiUyN,MzzcUgNRvYZumH,zfMuNkncLm
270,TVFdoq,248,0.6455820127247432,0.22148741055336274,UkqtqCJaH,ikeuhmthfUQlYYdgTFKJ,zIYwNiebxeKOdyd
271,VKnObMPotOvOdritZtMh,86,0.36933921057506847,0.22964607914868274,BnJkOAdYn,MqnxXGpXCzTpoKr,HjrGBuykhsQbz
272,GiDAyehSY,865,0.5003797131984967,0.612248411149559,IzHpyKUNxyd,aJOhEiJmlYAUiCvqsn,gTgZqWgJlFfuGz
273,zBAjkfdN,685,0.2791919798414271,0.37487985279324965,rPpXlLv,gkGCEsutJ,vwUENxFXfhtJcFMUpg
274,sHnzggADcjxt,405,0.5010076490528843,0.21057465520217877,xITIGDUncCNsPVhtju,hdqaSCPYGnUqvFB,TDvrd
275,cxaAe,225,0.5521775300555608,0.30739968072060664,qRznkOLssqxupKb,fQgpcpKJkSJIbArfVEg,MoNWfYnTevDLuyoIA
276,cugUTQQIzOTf,406,0.6171461936367713,0.04588963045730854,AiUtPBfDfsV,ngLHNyKoRih,TpdteQmJUgIoFlOdQ
277,AvPCjoqwGzTo,854,0.40077325670084796,0.42604007743766814,CsnqvdhEXGCaZN,DHKFRpIdY,wcnqvVcky
278,BsCoNLakUrpxtKkvnY,737,0.37975595233673454,0.07726696932166999,kYtnezbkJuWWg,KuJWathEUnPWH,jdrLqPeijfrvIwhV
279,UWvCaGZpHqznXMnLLmC,256,0.06955659447379503,0.1555665990275088,CgullxEQnXogw,mLzkrf,GXGOgD
280,MbRWTfj,355,0.8568600526945394,0.7440198247242107,OdpLiTeghIFpaUMIxS,fzItiEoltAJfQ,YnNUdqwzpqR
281,aexMRbFGGfsw,888,0.4196082844652965,0.43835649335515137,UQrUKLqeJOFpWnTt,UarJghwUWRmoMCR,qKKDCClpmdXrEn
282,IVSLhIYGnCryQvMqQdG,994,0.08142697220619988,0.583228229970325,NFLBNJCvKaH,ejBugowFDwa,vLJHcnCQpMQNZdvNN
283,IaxMzqMkWhFTMTE,28,0.6570832715694794,0.16288452486813843,dydgLcswBKTC,QOLeJM,yAUNgEFcgspHIeIaPEUu
284,MrhfcnZgfPWsky,819,0.5265302894492988,0.3754113902594389,qsaRrDZmDVLnuWu,dAPTy,xtwJtZJVbNdKQFAcALw
285,gKJaT,103,0.3153022195505586,0.6379045862607069,OxoVfOFRvLKUftdGuX,FwJEsG,FlGbRRSYVW
286,TvEYr,47,0.49622094199162736,0.9843489180780892,iRGzqJKxYrAgKBh,yrrJlRJT,GVMDUT
287,TyAaHgzVA,8,0.9739615395432394,0.6049856522779674,bYDJmWciQgWlzmi,CRpDAmxYGRkpPkDYMA,WTksImluzQoQsBFOT
288,zvACt,648,0.44488056914469276,0.25390925002990583,QxLhyMb,iwNNdICv,EGCsuqaMOCChSFJpEJCv
289,pZtzfl,420,0.2943009247955096,0.9299740067491198,MuvxeqIwiO,xRSiusCnyjM,XFPsJLap
290,CSSapfw,751,0.9199120315042117,0.447211831286061,JlXHQQVHjGlSieeOmmA,moPfT,eNcWWj
291,fjpTcBjlSgqvrCU,421,0.7746896405781835,0.3732552003984958,eLZBtK,vOFHDKvLYNHjIVgfKVg,HsOsewaMTFQKySq
292,ZafIGognk,830,0.435290599905786,0.3180287514879937,yIAOlR,ZKwNmzNdQWnevdXSiTG,OyvORa
293,YWGcmVvzv,458,0.3611165285303398,0.25124981917420386,MSEXhVVWNl,jfIFaNDbHDNlgDeOEr,AOkmdG
294,OgyfkAAvVIP,39,0.2748544734866224,0.27734654934282277,HyQphKeBRzaACxNpmIy,NmcCSluDhcLSixau,gOhgR
295,CskkEdAMkE,429,0.9464575111717676,0.2430515367642635,TSMFItrkFee,vnKQTANjgalDW,UJkIin
296,gqoVSgzNudpimIt,743,0.24490961491977892,0.8787959123572581,kLmHxlBnACbY,MfgMCMc,BHizwuorOmNT
297,cnvYg,694,0.8253943759016957,0.8853502569275491,vVJPYIOuXUxBXgvJUh,greLUWGnsxSWQuINdn,UEFDO
298,dmKUuRCjOUFPMp,41,0.41770833655056894,0.7123048223729239,qHsUB,VjSZzoaNGbZBsji,pxtRx
299,rKALyjKVKbjeANiE,440,0.8381930818969318,0.606521250413621,pUkwSUJ,fmIYfHIfIfSzIPAN,LPllXDkxL
300,FRVzWgoBMPbNaWJc,511,0.4379752358197523,0.31901702629436113,fOmBkaNMOdx,iIaAHTMQrVeejnr,jBubLMnK
301,wbLyafgsTWOpEW,636,0.9383521153387407,0.08097487934397718,mXLwWvfDHoGefSHsPJ,vhHnzz,OEljQXcpPmqpJupRg
302,UwgyeuKeOwaOZTTtHTA,321,0.11931219144551675,0.8052158075477983,QswECZsDbRZafMrYVQq,VqzAFSMnIOV,xTRLduSNfDty
303,yJjaqWbVrg,525,0.2981126476488467,0.5125006239026625,xWZshxMnpP,wmOFZvdMKctyJVInHsl,wIXDXYpmrcINatrjk
304,YTyGnTIwulNC,92,0.7316686882921701,0.8395196641056737,rEnsfcDFkftcTyGUdX,abAzkVDQ,DFwMYGMBAggnJxq
305,IzGFqmPTSFEaMRAVKJz,895,0.6939823402895964,0.22377232886869802,KlwtAhEvwdBUZq,HfTkysaOXomrzrKZ,ujjDkJdnmYHoAycu
306,jNQFyWpDBvrMZflYgEE,35,0.8167251268913411,0.20109800214553153,UncaJQMDEUGstblHex,JZtaOAMSANqWkJYXi,UMmqALygtn
307,OAOGgAORvjhyAJDiUY,407,0.5960520478252649,0.6670398455455107,aHqlHthbntG,XBCcJjdCm,ZyqYEaAJacWHFZLZv
308,KRZHhTXLbodyI,383,0.9544914450801747,0.12100286830663032,wcEMnza,gBymVXshbCdmU,viIQlesNwdRQRooHUkiE
309,mQUukyqRrHE,198,0.6154603884254549,0.618360501532628,FSQbCRxxBo,WKOBykj,mAUGDoXdWsILZGxek
310,iNBvcnEWlyaWsBSvUc,937,0.11822212865164483,0.9472752229244547,XEoKUJbT,FjZrWwyZ,hxSLW
311,HyiDXtjiaXwOxGd,745,0.9012255685183215,0.5649862369570064,lJTSZuCMSIkbIkdnBX,QLjBYFoDkBOxSEjwd,iToGgCrPZcQYHlep
312,jhpsSybhpBnTfTuhbVVg,933,0.46459288868772586,0.20269660147468094,QdwdjQXrheq,rJyvwvgvqUHOxhI,FUizCnYw
313,cKhoeJwEQ,941,0.2990885426938411,0.07133729046848536,LnPoacVSudTGsKOfqq,GLdkLv,WOJfDzMdImMGJQ
314,myNsDeb,319,0.46205493852726165,0.5765223963469046,cWLmwRcKY,kbKUoHkHcUuhPsiQNsQR,XSQfThzIAWTRheFa
315,mWNhQMcbKTPHyRClRh,505,0.7908921805389133,0.2880489782430088,FHlnIdpE,LzxJEXtil,yZAtVnZmsVeYTJea
316,QAwXmigKPkPha,549,0.25596508850964916,0.5554514874492631,cnrfp,UvvJbYzyNs,RInlMCpzTUXmWPpsXe
317,fyEJpQSxpQUapsMoas,826,0.9240471843847493,0.5536069373069398,ygTdfKXLGY,uobfKTiB,YteRLvFfPhnjJkcUE
318,HBltI,866,0.18923530729994975,0.6098850821853474,KoNdlvc,eGVTa,UrzCvcoLmyWkH
319,ZwrPC,976,0.6288439372475999,0.9408976856149445,ulNCSqQFeGmKDXcG,MkwqUj,EXfRfRZHOhJcLGzS
320,kFogQjPrWewQgFpzJw,382,0.7708242110689862,0.13928040047565649,xyaJu,eFAmfKyzGMsxpkYaX,rLhJhgHPVzfVPxoHz
321,WtzUQRHdckEH,989,0.053164645289637824,0.8594879064473876,ibUYB,ARRSusMhVppRoJa,KSRGoLLxCLnowT
322,rRPfjrUkLAReSTltqfkt,328,0.5401302669135887,0.6256796238042309,rjIPTSiyOaG,fVKUvGiVT,PHpVbkCc
323,XwJOFzDvWZBSOjtRz,376,0.10445542958395426,0.14118635174282634,yjBKkQjRAt,ljAnVkUqjonFZ,PQslNjXWJlydvSilgn
324,HYPch,998,0.48902847279449435,0.1718254478130815,aMGqQMwCPMLfz,AYyijiFwyA,hYgkEHJ
325,CgRYfsrEnv,234,0.14051522952629514,0.3013639385307675,MWSdkJHgLWqZYgX,godAuxJw,DxqKXZxdjuFzt
326,HDtUZtqbty,891,0.22202098626643474,0.9514525978859399,RENozJlFwPApOqKZHr,KbKwgZz,raIWZAmZqaRUxPukzsG
327,bKifSXKRMbhP,724,0.8108972169441041,0.493067323104212,UHUfDzRadJbcuPtlVqC,wDphsWRcw,ZiPhUWTtMBvaOAKbZz
328,GBwwfYKNcQcVWXKmMa,684,0.06519417916883663,0.15815327490255038,VRWKnMsPX,BVKVmEmPWnm,qBrrnDofgWmZxboRZzp
329,eieDaQfeBiqdHXegCZ,907,0.496074373551898,0.2541144147871969,bzTswdxqTTDVyj,eChfRDuiQidCo,ZCRcTwFckGjNzLFXQ
330,NyIDZcyGa,47,0.2812746684210885,0.9679101556007867,NAuuGlunXjWKJClNyhTS,fXuyOndphwKigZmZVPGh,KsHYZLyhEKzS
331,HKtMqBOzJhCi,119,0.12455216570553107,0.04161836897902871,QRyKva,Wadizh,gBlNyMsHzOjwspZv
332,LPotyEPatbVbte,976,0.206150117154278,0.3462936512310648,eMzmmvMJMIsYtTOpXrUz,KQmAiEXTkXpFcg,FyyDawjwPHfNqauoA
333,ounRBnjsNoktFKbyS,977,0.47814487387385185,0.3191667837277895,LUMynJBEAFq,GVlBrvrz,jOXAz
334,wgbYUPQphlInLRGyx,673,0.22536107655214033,0.8685817794194436,jyoVoAIA,VKUTyfMxfdGJDOdkK,ShdQVkyXSi
335,yANZxSfQftOJZrLmpvhH,8,0.5481879011962218,0.5670448014778797,DWnvkhjKZYJepyhEh,dKaqJXmwVIjhtnyGWNXR,qnBKz
336,XCViIPZpWibLDBTbPdJ,390,0.5102825932349243,0.9259691912519258,ieMkqWGuaxCDxxIXtL,oTozPZg,lZSvjM
337,qJzKeyZodE,825,0.732237023083309,0.14677271559968375,UNNplwnoacdKCPdvZ,mnySgKUzb,opKhtfu
338,ZujNRSKdaD,666,0.27744041059146496,0.5840197146360881,PiBUfjfRxRbsHAeN,snpjZauPnisdfOIF,WMnobC
339,PsgsqWkLrFgTlFCfk,711,0.6942477013792042,0.6963848738233016,iKlkLfikSriPM,SlHMNilYKuTXhHNfL,dwqzyYcClQK
340,eCSXgD,216,0.3577473636776366,0.051039248369083245,EiuPrFchLb,XXOuzQLMTwFUbhPrzeWK,PQentjUCnLadtEGBF
341,hGJSKweyBPi,621,0.12082421150830491,0.1835842792760537,qmcrmEXEiKxSCuozV,gsJiixQngVMtCtXFYR,sQPKIqcncmuZHv
342,MyJrFKzMdaeH,804,0.03901009405876843,0.05498119544076108,YmqtKXJtbytYytySodHk,LMgWNM,txOCAbUS
343,pXsbvznseej,158,0.3696561834504235,0.9286795236792134,pgFckHLDhOgly,tbcovkIJeFFM,KZdWCgE
344,QprEhduvbkMvUpx,515,0.08719263482973394,0.20835045097672322,OyvYSoZHIQ,mtarvCfSgrqEwI,aAybkfgo
345,DZoghHeifs,814,0.15087439079683085,0.8581387653137735,UWoXaOYR,DgdAPWOnux,ymTyTEmQPfNMCVkWgnXS
346,RYwOkkz,927,0.1039149237296092,0.48925567527641856,gmlmnKKwCDIwq,WGIjJDwRUwvWM,clRYWXDxYvxWX
347,trYcze,818,0.9457545848018823,0.8444145839397064,QbzJhvtGqTDpF,DFcvIQaVaZisE,csRcXyLV
348,AwbCifkuBnaucA,693,0.33456360446588007,0.9035930741773903,NERCnqxQykDkFBt,fdDrDnWKxUwDgVLDVEn,ouLbnXPIrgLXJTepZS
349,zhKDOwkiqMorPH,500,0.475506102427649,0.45124198799172877,sVlmmwRwmgpG,dawVsU,aZleZxb
350,ZdqVSQXuHOpY,186,0.2755910285997889,0.21043047184083585,wtbcL,keIFx,SPgUVYYamAGvyEuAa
351,XUMhPdBXBnb,718,0.4838299931481742,0.7320101114188141,WvxCv,OIWLDBoDQM,SGdqjyorObI
352,EXTpJePVZLokrVpu,197,0.792190943076246,0.40226347496552606,wwjCCQdDmObtVR,xarVNAgdAqA,axvvgOO
353,VBVnTN,163,0.7902041782583074,0.9140411727700241,CcNxAOgAwgsatWoPJM,SmNBNVFRh,YSpIGLTjjubDWtdLl
354,XjFsvkieNiB,536,0.3550523328892785,0.0023066585850766153,jPUEuspEhfpW,zzFjJgN,ofthqvKRKUQlhbnOyxZ
355,lqYoxTrhsaFNq,455,0.5530008662036426,0.8883772948391483,XGQRMWGPtRMeQ,UtUcVJYjIFAHKphIdOj,ocLxKaYqfVGbmQxOsHUM
356,meEitFcPzveHUN,625,0.7442624287974517,0.21829363082634357,ztzgOfQhTBhGAUPJp,KqVKPbUx,iNPNoPfAyfSrVTGF
357,kJBWYPlUUACSWjGvZWb,148,0.12632067080922704,0.10732482581168135,epUUdgeRMzRi,ApnGosAhE,wopkGJA
358,tsiMhGxyqterhWzT,891,0.9843026173130343,0.4140724656450582,rVjgRfShWOfHssQcDt,dHIWnINnRMHgmAcUC,iUwxODdRmeaXYxOSBcK
359,sonpSzAJIeBFsHB,994,0.8746784757639167,0.6018626746891755,zUXgpOcF,vaFukeqFDQayhX,iBPcHOwltl
360,kIdgm,159,0.7363999734626128,0.514446975134075,PdMqOcRrtKqtJWuWZYnJ,TsUecKMlqri,yxKlbGQvVRTqcKpEIEL
361,PdPaBLWeKIsl,886,0.7196375458143186,0.5486867935396933,ZToOAsHXFLJhI,CHmNWeSiAXXL,AiEXUOrkOvYgGWiu
362,oPngEJkmDbBdJJJb,54,0.2570151339118548,0.2111172206862565,VttVNGdpKVElbeTnPxIn,FQCQUiopjkfkTXz,wAIanKCceBAKpwwlp
363,mAZpmfrsFDw,372,0.3815753354280673,0.6948414773243282,miGTsuiDLSTy,fyjDODEFpMOY,SSUukQpyRyVocQAFIeMx
364,HcbJEowkSODUCmOZ,732,0.18576169176051915,0.5398155547456764,CdJIboAKnGRquvHjXrq,eEnEESDn,rcRKspy
365,FpRdjpgFpMiHTdgrz,571,0.669373527752852,0.13964882104334997,KZKXEsEIDv,IPPBvg,laQpO
366,LbnpsmHeEoqAaPJo,688,0.0961619247625789,0.5946129107223047,HDNEFKJogfqrI,vOXNAOBM,QWXZZuMuBE
367,qjOyRYmjNBDh,176,0.219778517740441,0.2746129267162334,OFMKGMQie,yJhPVYJftfzwU,dmdnRlrJQwZgdGcmL
368,MurwVXoYaPVPEeL,970,0.22331250317753093,0.9425649720079459,qTJGFCQdBfTMusSyJMxu,TdujSF,nZhtiRHdEHuNB
369,Toumta,221,0.13647307959341104,0.8540698863418614,HiEXMHYrZaqIOcFiobro,rWMdzLzLPSy,NPSLWUgzPotXHSmKb
370,esphzwTZOHeelZa,341,0.748769593375928,0.9464084505699527,ltKTEEoh,uDQbnjfjrFRfIF,egFAl
371,dtCvcKnTGEK,263,0.4897632525530675,0.982153472722384,UMEHRxXbw,ZiQYlNyIAzLlH,vKgCzYLnFupKdzmmAMGZ
372,IXfsS,301,0.43428992540205313,0.7273934900560577,clALWMsnwuLwCqhsT,BzYEQzxrgI,jQyMZR
373,sectaEnJThNZXWWaHk,902,0.026080481085120066,0.10837598966944662,HdjhgzauJtZrwWR,varHoO,TuXvUzP
374,EaLZNyjjRMGcuK,497,0.10749834551775694,0.43393089337552204,TkEAHpShx,PQXYyvGGIDUUegTv,sYjCUxyU
375,ZwnGXQQepB,988,0.8833094987412612,0.6583842119006064,MqSJRfGeLrkSX,xviOUs,zqXuZHw
376,wFQOtoX,146,0.13452663962085143,0.5600511778767765,iBjXQbDpk,RvYXNftGzOE,yckrUBqU
377,dsTMaDiEqCvWONHphQt,163,0.18258931921918975,0.17463071816393227,fXVwsr,HmxNuDUJKHKTRMPa,cwEuTTYRXjMlT
378,FTMLkAid,785,0.6745582258785014,0.09714254090066154,YOPytV,xziGQrDhCKZrpnPUkGGL,sibnesPaHchHEWoF
379,vTyDjm,399,0.2646129530949559,0.7167786506808376,mnOxSpwqGUBzoT,kdFGxa,FJbcwsTkSeccAt
380,meKZYVSDnVgs,778,0.2893110776351684,0.31717420972616894,YylnmbnoceEsNG,UWDNkaAmzsvc,jzoLUMNNu
381,xIjuPN,758,0.290404791623354,0.12503181941211905,mQeyr,IcJFvqPdh,pFILmnzPGoWiVYID
382,mCIZS,229,0.29081008854619483,0.06040061918165751,LJVLCCwpdRHw,VBzHiFqwlWwdJGC,fariyvSlFs
383,qcXmvVLobMZ,338,0.10426246751130253,0.985319186383744,OqlpZptUl,XEKoxxcAJkY,NoPGN
